,timestamp,eda,eda_filtered
3627,72550.0,9.009445747599264,8.51851439712198
3628,72570.0,9.153605164710454,8.524653100575764
3629,72590.0,8.912853526392809,8.531403962049476
3630,72610.0,9.122807471054882,8.538525578781838
3631,72630.0,8.740105681939808,8.545653784101962
3632,72650.0,8.828686517689093,8.55243053421379
3633,72670.0,9.0277107946916,8.559372647428273
3634,72690.0,9.002237776743705,8.566382051578554
3635,72710.0,9.055850287332847,8.573470025698644
3636,72730.0,8.777383450317632,8.580179014042745
3637,72750.0,8.897717689553128,8.587128403878253
3638,72770.0,8.999097501664753,8.594259268871706
3639,72790.0,9.084226680166893,8.60075390796841
3640,72810.0,8.844597478616972,8.607404270304512
3641,72830.0,8.803219527411173,8.6142362765147
3642,72850.0,9.079975656044533,8.620759886454122
3643,72870.0,9.110357339577098,8.627275458998351
3644,72890.0,8.935461054371947,8.633625409590717
3645,72910.0,9.002237776743705,8.640204193875043
3646,72930.0,8.887400482961628,8.64610327277337
3647,72950.0,9.13660925643865,8.652224279541567
3648,72970.0,9.274704575766119,8.658072801904826
3649,72990.0,8.841973643051485,8.663846457480311
3650,73010.0,9.28951931250369,8.669329799695639
3651,73030.0,9.243957485222897,8.675115167742106
3652,73050.0,9.310277134027261,8.680579862705
3653,73070.0,9.01690631756673,8.685601180230105
3654,73090.0,8.941205479729339,8.691138346375464
3655,73110.0,9.282416512589402,8.696046899949241
3656,73130.0,9.350268415544749,8.700830554397617
3657,73150.0,8.882039676474541,8.70563991134461
3658,73170.0,9.209794935858925,8.7102926113424
3659,73190.0,9.189470245078041,8.714951139564079
3660,73210.0,9.332464502787825,8.719064545867795
3661,73230.0,9.111317199748514,8.72383827231734
3662,73250.0,9.168021106421573,8.728039949343696
3663,73270.0,9.10644444111265,8.7321787931462
3664,73290.0,9.011711109868154,8.736538894441418
3665,73310.0,9.51732844890766,8.740591150521066
3666,73330.0,8.977693799221075,8.744890498015462
3667,73350.0,9.24858548951777,8.748748618636448
3668,73370.0,9.126575274002107,8.753072580617376
3669,73390.0,9.259144760983162,8.756988863058337
3670,73410.0,9.399928146255862,8.761319581729984
3671,73430.0,9.30626387345018,8.76529307153374
3672,73450.0,9.256514148534574,8.769384596235133
3673,73470.0,9.400892668078965,8.773702159646513
3674,73490.0,9.178260266620024,8.777813551858465
3675,73510.0,9.067109514443741,8.782582190847927
3676,73530.0,9.253817661047444,8.786971728708597
3677,73550.0,9.563370786472895,8.791577547823325
3678,73570.0,9.257547946031178,8.796418165800116
3679,73590.0,9.279929655933579,8.801009776742468
3680,73610.0,9.168021106421573,8.806170893851046
3681,73630.0,9.308943630316078,8.811222761479309
3682,73650.0,9.265008515998645,8.816324177974446
3683,73670.0,9.497546959294668,8.821872166403082
3684,73690.0,9.094249532815416,8.827269074965841
3685,73710.0,9.339614215673315,8.832786078997724
3686,73730.0,9.232368522390976,8.83864503914561
3687,73750.0,9.002237776743705,8.844772524151368
3688,73770.0,9.06357894745818,8.850732951448204
3689,73790.0,9.311499512429181,8.85726272951631
3690,73810.0,9.339614215673315,8.863589583651141
3691,73830.0,9.51732844890766,8.869784820234724
3692,73850.0,9.339614215673315,8.876540489180185
3693,73870.0,9.339614215673315,8.883380044108382
3694,73890.0,9.754264308238596,8.890398845942098
3695,73910.0,9.450142709060188,8.897166325318835
3696,73930.0,9.002237776743705,8.904207861278124
3697,73950.0,9.058467183231974,8.911448901165542
3698,73970.0,9.488679531474062,8.918895150364651
3699,73990.0,9.39747170246212,8.92594580816478
3700,74010.0,9.256933888546076,8.933114442432746
3701,74030.0,9.168021106421573,8.940500396461253
3702,74050.0,9.11275999652895,8.947490761455727
3703,74070.0,9.51732844890766,8.95467438861091
3704,74090.0,9.255347942043095,8.9618347437232
3705,74110.0,9.385974450430101,8.969023825474418
3706,74130.0,9.423675599423305,8.976016815236253
3707,74150.0,9.720536083869538,8.98279258820883
3708,74170.0,9.404237573213077,8.989630967621633
3709,74190.0,9.287390225901046,8.995844124367633
3710,74210.0,9.68927337079848,9.002682901268887
3711,74230.0,9.38064296706528,9.008588276757717
3712,74250.0,9.358552384141257,9.014338533949772
3713,74270.0,9.301390279608329,9.020157991033276
3714,74290.0,9.446356772202627,9.025643868117054
3715,74310.0,9.119586103327917,9.0308317577948
3716,74330.0,9.339614215673315,9.03541071691729
3717,74350.0,9.15061164824648,9.039801219422042
3718,74370.0,9.496954904149524,9.043840491477262
3719,74390.0,9.273181368183556,9.04793698371
3720,74410.0,9.65099437264743,9.05098639232927
3721,74430.0,9.696749236967646,9.053826112960799
3722,74450.0,9.65545546160336,9.056558488732067
3723,74470.0,9.653453620839654,9.058715841606778
3724,74490.0,9.701497799168594,9.060262495347748
3725,74510.0,9.701497799168594,9.061307052776002
3726,74530.0,9.549357901126953,9.06206645681267
3727,74550.0,9.53913532746298,9.062256799661583
3728,74570.0,9.509601743114862,9.061994687813932
3729,74590.0,9.35506762725891,9.061375853325274
3730,74610.0,9.580253096271544,9.060249475327561
3731,74630.0,9.754264308238596,9.058488790112664
3732,74650.0,9.701497799168594,9.056315716274081
3733,74670.0,9.677475710004124,9.05345094968872
3734,74690.0,9.550712972712228,9.050464126094758
3735,74710.0,9.242626806096244,9.04697291846215
3736,74730.0,9.826621014911378,9.042908148920203
3737,74750.0,9.480304650317171,9.038304582436105
3738,74770.0,9.398852293418097,9.033094209773152
3739,74790.0,9.51732844890766,9.0277209156862
3740,74810.0,9.65545546160336,9.021869333912244
3741,74830.0,9.408710528068124,9.015716135110996
3742,74850.0,9.51732844890766,9.009010198454185
3743,74870.0,9.876565738544377,9.002027692743432
3744,74890.0,9.294014132393535,8.994424179674052
3745,74910.0,9.50787802135198,8.986805775655872
3746,74930.0,9.729371198433098,8.978366696830438
3747,74950.0,9.67080290745844,8.970462724613322
3748,74970.0,9.418284559911418,8.961764807935701
3749,74990.0,9.844735204112418,8.95288209252135
3750,75010.0,9.512688972997145,8.943371626472018
3751,75030.0,9.51732844890766,8.933990569934219
3752,75050.0,9.79580566286109,8.924788644887727
3753,75070.0,9.829484492774377,8.915215007829735
3754,75090.0,9.199519362914565,8.90526719764437
3755,75110.0,9.240793469439508,8.895646393759414
3756,75130.0,9.575625248387627,8.88581048666282
3757,75150.0,9.884523372152367,8.876214590362709
3758,75170.0,9.725370699992565,8.866112201355914
3759,75190.0,9.75131950523601,8.856305854227319
3760,75210.0,9.384849663610225,8.84661673383959
3761,75230.0,9.686419316522958,8.837106717754796
3762,75250.0,9.60665048625354,8.827914632854851
3763,75270.0,9.362012631056853,8.818339611350915
3764,75290.0,9.502141173147395,8.809372614050538
3765,75310.0,9.198395657942102,8.800402719098933
3766,75330.0,9.259144760983162,8.791859924879855
3767,75350.0,9.63191388272333,8.783504564031002
3768,75370.0,9.168021106421573,8.775834993938382
3769,75390.0,9.262515875900545,8.768085195309835
3770,75410.0,9.283994300497012,8.760851008370476
3771,75430.0,9.685483073058947,8.754150595020583
